,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,27.0,27.0,26.0,34.0
latn.r,8.0,8.0,3.0,4.0
latn.v,42.0,42.0,30.0,39.0
p-value,0.419,0.419,0.419,0.419
