,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,22.0,22.0,14.0,18.0
latn.i,15.0,15.0,9.0,12.0
latn.x,40.0,40.0,36.0,47.0
p-value,0.611,0.611,0.611,0.611
