,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.b,11.0,12.0,7.0,7.0
latn.l,19.0,20.0,6.0,6.0
latn.v,31.0,32.0,51.0,51.0
p-value,0.002,0.002,0.002,0.002
