,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,27.0,27.0,18.0,23.0
latn.q,7.0,7.0,10.0,13.0
latn.y,33.0,33.0,24.0,31.0
p-value,0.396,0.396,0.396,0.396
