,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.i,41.0,41.0,39.0,58.0
latn.n,2.0,2.0,2.0,3.0
latn.q,31.0,31.0,9.0,13.0
p-value,0.012,0.012,0.012,0.012
