,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,5.0,5.0,3.0,4.0
latn.i,66.0,66.0,49.0,64.0
latn.o,6.0,6.0,7.0,9.0
p-value,0.763,0.763,0.763,0.763
