,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.f,17.0,17.0,8.0,12.0
latn.p,4.0,4.0,9.0,13.0
latn.z,53.0,53.0,33.0,49.0
p-value,0.075,0.075,0.075,0.075
