,calibri,calibri,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.i,38.0,38.0,27.0,35.0
latn.p,35.0,35.0,28.0,37.0
latn.r,4.0,4.0,4.0,5.0
p-value,0.887,0.887,0.887,0.887
