,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.b,0.0,0.0,2.0,3.0
latn.n,65.0,65.0,43.0,64.0
latn.q,9.0,9.0,5.0,7.0
p-value,0.288,0.288,0.288,0.288
