,cambria,cambria,pt-sans,pt-sans
,original,scaled,original,scaled
latn.i,72.0,72.0,60.0,68.0
latn.p,0.0,0.0,3.0,3.0
latn.q,2.0,2.0,2.0,3.0
p-value,0.244,0.244,0.244,0.244
