,candara,candara,georgia,georgia
,original,scaled,original,scaled
latn.i,12.0,13.0,24.0,24.0
latn.k,48.0,50.0,39.0,39.0
latn.l,1.0,1.0,1.0,1.0
p-value,0.053,0.053,0.053,0.053
