,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,11.0,11.0,19.0,24.0
latn.r,1.0,1.0,2.0,3.0
latn.z,55.0,55.0,31.0,40.0
p-value,0.016,0.016,0.016,0.016
