,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,1.0,1.0,1.0,1.0
latn.n,14.0,14.0,8.0,9.0
latn.q,52.0,52.0,54.0,57.0
p-value,0.527,0.527,0.527,0.527
