,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,14.0,14.0,8.0,9.0
latn.m,1.0,1.0,2.0,2.0
latn.z,52.0,52.0,53.0,56.0
p-value,0.432,0.432,0.432,0.432
