,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.g,27.0,27.0,44.0,47.0
latn.r,3.0,3.0,3.0,3.0
latn.z,37.0,37.0,16.0,17.0
p-value,0.001,0.001,0.001,0.001
