,candara,candara,century-schoolbook,century-schoolbook
,original,scaled,original,scaled
latn.d,16.0,16.0,7.0,7.0
latn.j,22.0,22.0,11.0,11.0
latn.v,23.0,23.0,41.0,43.0
p-value,0.002,0.002,0.002,0.002
