,futura,futura,pt-serif,pt-serif
,original,scaled,original,scaled
latn.h,4.0,4.0,12.0,15.0
latn.r,11.0,11.0,6.0,8.0
latn.y,52.0,52.0,34.0,44.0
p-value,0.025,0.025,0.025,0.025
