,,counts,frequencies,CI
cyrl.a,а,4.0,0.05,"(0.02, 0.13)"
cyrl.be,б,7.0,0.1,"(0.04, 0.19)"
cyrl.shcha,щ,62.0,0.85,"(0.75, 0.92)"
