,,counts,frequencies,CI
cyrl.be,б,7.0,0.1,"(0.04, 0.19)"
cyrl.io,ё,15.0,0.21,"(0.12, 0.32)"
cyrl.sha,ш,51.0,0.7,"(0.58, 0.8)"
