,,counts,frequencies,CI
cyrl.a,а,7.0,0.1,"(0.04, 0.19)"
cyrl.io,ё,11.0,0.15,"(0.08, 0.25)"
cyrl.tse,ц,55.0,0.75,"(0.64, 0.85)"
