,,counts,frequencies,CI
cyrl.sha,ш,36.0,0.49,"(0.37, 0.61)"
cyrl.shcha,щ,1.0,0.01,"(0.0, 0.07)"
cyrl.tse,ц,36.0,0.49,"(0.37, 0.61)"
