,,counts,frequencies,CI
cyrl.io,ё,50.0,0.68,"(0.57, 0.79)"
cyrl.sha,ш,20.0,0.27,"(0.18, 0.39)"
cyrl.short-i,й,3.0,0.04,"(0.01, 0.12)"
