,,counts,frequencies,CI
cyrl.a,а,66.0,0.9,"(0.81, 0.96)"
cyrl.sha,ш,1.0,0.01,"(0.0, 0.07)"
cyrl.tse,ц,6.0,0.08,"(0.03, 0.17)"
