,,counts,frequencies,CI
cyrl.a,а,53.0,0.73,"(0.61, 0.82)"
cyrl.shcha,щ,11.0,0.15,"(0.08, 0.25)"
cyrl.short-i,й,9.0,0.12,"(0.06, 0.22)"
