,,counts,frequencies,CI
cyrl.hard-sign,ъ,40.0,0.55,"(0.43, 0.66)"
cyrl.shcha,щ,8.0,0.11,"(0.05, 0.2)"
cyrl.short-i,й,25.0,0.34,"(0.24, 0.46)"
