,,counts,frequencies,CI
cyrl.a,а,70.0,0.96,"(0.88, 0.99)"
cyrl.shcha,щ,2.0,0.03,"(0.0, 0.1)"
cyrl.tse,ц,1.0,0.01,"(0.0, 0.07)"
