,,counts,frequencies,CI
cyrl.be,б,51.0,0.7,"(0.58, 0.8)"
cyrl.sha,ш,10.0,0.14,"(0.07, 0.24)"
cyrl.short-i,й,12.0,0.16,"(0.09, 0.27)"
