,,counts,frequencies,CI
cyrl.a,а,8.0,0.11,"(0.05, 0.2)"
cyrl.be,б,13.0,0.18,"(0.1, 0.29)"
cyrl.tse,ц,52.0,0.71,"(0.59, 0.81)"
