,,counts,frequencies,CI
cyrl.a,а,52.0,0.71,"(0.59, 0.81)"
cyrl.short-i,й,17.0,0.23,"(0.14, 0.35)"
cyrl.tse,ц,4.0,0.05,"(0.02, 0.13)"
