,,counts,frequencies,CI
cyrl.be,б,35.0,0.48,"(0.36, 0.6)"
cyrl.hard-sign,ъ,10.0,0.14,"(0.07, 0.24)"
cyrl.short-i,й,28.0,0.38,"(0.27, 0.5)"
