,,counts,frequencies,CI
cyrl.a,а,50.0,0.68,"(0.57, 0.79)"
cyrl.sha,ш,7.0,0.1,"(0.04, 0.19)"
cyrl.short-i,й,16.0,0.22,"(0.13, 0.33)"
