,,counts,frequencies,CI
cyrl.be,б,23.0,0.32,"(0.21, 0.43)"
cyrl.io,ё,6.0,0.08,"(0.03, 0.17)"
cyrl.short-i,й,44.0,0.6,"(0.48, 0.72)"
