,,counts,frequencies,CI
cyrl.a,а,19.0,0.32,"(0.2, 0.45)"
cyrl.che,ч,15.0,0.25,"(0.15, 0.38)"
cyrl.i,и,26.0,0.43,"(0.31, 0.57)"
