,,counts,frequencies,CI
cyrl.che,ч,4.0,0.07,"(0.02, 0.16)"
cyrl.ha,х,32.0,0.53,"(0.4, 0.66)"
cyrl.hard-sign,ъ,24.0,0.4,"(0.28, 0.53)"
