,,counts,frequencies,CI
cyrl.a,а,39.0,0.65,"(0.52, 0.77)"
cyrl.ha,х,20.0,0.33,"(0.22, 0.47)"
cyrl.i,и,1.0,0.02,"(0.0, 0.09)"
