,,counts,frequencies,CI
cyrl.ha,х,50.0,0.83,"(0.71, 0.92)"
cyrl.soft-sign,ь,8.0,0.13,"(0.06, 0.25)"
cyrl.ve,в,2.0,0.03,"(0.0, 0.12)"
