,,counts,frequencies,CI
cyrl.a,а,42.0,0.7,"(0.57, 0.81)"
cyrl.soft-sign,ь,6.0,0.1,"(0.04, 0.21)"
cyrl.yeru,ы,12.0,0.2,"(0.11, 0.32)"
