,,counts,frequencies,CI
cyrl.a,а,26.0,0.43,"(0.31, 0.57)"
cyrl.ve,в,9.0,0.15,"(0.07, 0.27)"
cyrl.yeru,ы,25.0,0.42,"(0.29, 0.55)"
