,,counts,frequencies,CI
cyrl.a,а,2.0,0.03,"(0.0, 0.12)"
cyrl.ha,х,53.0,0.88,"(0.77, 0.95)"
cyrl.soft-sign,ь,5.0,0.08,"(0.03, 0.18)"
