,,counts,frequencies,CI
cyrl.che,ч,5.0,0.08,"(0.03, 0.18)"
cyrl.ha,х,34.0,0.57,"(0.43, 0.69)"
cyrl.yeru,ы,21.0,0.35,"(0.23, 0.48)"
