,,counts,frequencies,CI
cyrl.che,ч,31.0,0.52,"(0.38, 0.65)"
cyrl.ha,х,20.0,0.33,"(0.22, 0.47)"
cyrl.i,и,9.0,0.15,"(0.07, 0.27)"
