,,counts,frequencies,CI
cyrl.che,ч,39.0,0.65,"(0.52, 0.77)"
cyrl.hard-sign,ъ,14.0,0.23,"(0.13, 0.36)"
cyrl.ve,в,7.0,0.12,"(0.05, 0.23)"
