,,counts,frequencies,CI
cyrl.che,ч,47.0,0.78,"(0.66, 0.88)"
cyrl.soft-sign,ь,6.0,0.1,"(0.04, 0.21)"
cyrl.yeru,ы,7.0,0.12,"(0.05, 0.23)"
