,,counts,frequencies,CI
cyrl.che,ч,43.0,0.72,"(0.59, 0.83)"
cyrl.hard-sign,ъ,6.0,0.1,"(0.04, 0.21)"
cyrl.yeru,ы,11.0,0.18,"(0.1, 0.3)"
