,,counts,frequencies,CI
cyrl.che,ч,8.0,0.13,"(0.06, 0.25)"
cyrl.i,и,31.0,0.52,"(0.38, 0.65)"
cyrl.soft-sign,ь,21.0,0.35,"(0.23, 0.48)"
