,,counts,frequencies,CI
cyrl.a,а,5.0,0.08,"(0.03, 0.18)"
cyrl.che,ч,24.0,0.4,"(0.28, 0.53)"
cyrl.yeru,ы,31.0,0.52,"(0.38, 0.65)"
