,,counts,frequencies,CI
cyrl.che,ч,12.0,0.2,"(0.11, 0.32)"
cyrl.i,и,32.0,0.53,"(0.4, 0.66)"
cyrl.ve,в,16.0,0.27,"(0.16, 0.4)"
