,,counts,frequencies,CI
cyrl.che,ч,38.0,0.63,"(0.5, 0.75)"
cyrl.ve,в,6.0,0.1,"(0.04, 0.21)"
cyrl.yeru,ы,16.0,0.27,"(0.16, 0.4)"
