,,counts,frequencies,CI
cyrl.a,а,8.0,0.13,"(0.06, 0.25)"
cyrl.ha,х,49.0,0.82,"(0.7, 0.9)"
cyrl.ve,в,3.0,0.05,"(0.01, 0.14)"
