,,counts,frequencies,CI
cyrl.i,и,36.0,0.6,"(0.47, 0.72)"
cyrl.ve,в,13.0,0.22,"(0.12, 0.34)"
cyrl.yeru,ы,11.0,0.18,"(0.1, 0.3)"
