,,counts,frequencies,CI
cyrl.a,а,5.0,0.08,"(0.03, 0.18)"
cyrl.ha,х,42.0,0.7,"(0.57, 0.81)"
cyrl.hard-sign,ъ,13.0,0.22,"(0.12, 0.34)"
