,,counts,frequencies,CI
cyrl.a,а,32.0,0.53,"(0.4, 0.66)"
cyrl.hard-sign,ъ,13.0,0.22,"(0.12, 0.34)"
cyrl.yeru,ы,15.0,0.25,"(0.15, 0.38)"
