,,counts,frequencies,CI
cyrl.a,а,2.0,0.03,"(0.0, 0.12)"
cyrl.ha,х,47.0,0.78,"(0.66, 0.88)"
cyrl.yeru,ы,11.0,0.18,"(0.1, 0.3)"
