,,counts,frequencies,CI
cyrl.a,а,4.0,0.06,"(0.02, 0.16)"
cyrl.ghe,г,45.0,0.73,"(0.6, 0.83)"
cyrl.io,ё,13.0,0.21,"(0.12, 0.33)"
