,,counts,frequencies,CI
cyrl.io,ё,35.0,0.56,"(0.43, 0.69)"
cyrl.pe,п,16.0,0.26,"(0.16, 0.38)"
cyrl.zhe,ж,11.0,0.18,"(0.09, 0.3)"
