,,counts,frequencies,CI
cyrl.a,а,13.0,0.21,"(0.12, 0.33)"
cyrl.ghe,г,43.0,0.69,"(0.56, 0.8)"
cyrl.ya,я,6.0,0.1,"(0.04, 0.2)"
