,,counts,frequencies,CI
cyrl.a,а,35.0,0.56,"(0.43, 0.69)"
cyrl.ka,к,5.0,0.08,"(0.03, 0.18)"
cyrl.pe,п,22.0,0.35,"(0.24, 0.49)"
