,,counts,frequencies,CI
cyrl.a,а,12.0,0.19,"(0.1, 0.31)"
cyrl.pe,п,43.0,0.69,"(0.56, 0.8)"
cyrl.ya,я,7.0,0.11,"(0.05, 0.22)"
