,,counts,frequencies,CI
cyrl.de,д,48.0,0.77,"(0.65, 0.87)"
cyrl.ka,к,5.0,0.08,"(0.03, 0.18)"
cyrl.zhe,ж,9.0,0.15,"(0.07, 0.26)"
