,,counts,frequencies,CI
cyrl.de,д,11.0,0.18,"(0.09, 0.3)"
cyrl.ghe,г,6.0,0.1,"(0.04, 0.2)"
cyrl.ka,к,45.0,0.73,"(0.6, 0.83)"
