,,counts,frequencies,CI
cyrl.de,д,33.0,0.53,"(0.4, 0.66)"
cyrl.ghe,г,24.0,0.39,"(0.27, 0.52)"
cyrl.pe,п,5.0,0.08,"(0.03, 0.18)"
