,,counts,frequencies,CI
cyrl.io,ё,32.0,0.52,"(0.39, 0.65)"
cyrl.pe,п,27.0,0.44,"(0.31, 0.57)"
cyrl.ya,я,3.0,0.05,"(0.01, 0.13)"
