,,counts,frequencies,CI
cyrl.a,а,22.0,0.35,"(0.24, 0.49)"
cyrl.de,д,19.0,0.31,"(0.2, 0.44)"
cyrl.zhe,ж,21.0,0.34,"(0.22, 0.47)"
