,,counts,frequencies,CI
cyrl.a,а,48.0,0.77,"(0.65, 0.87)"
cyrl.de,д,4.0,0.06,"(0.02, 0.16)"
cyrl.ghe,г,10.0,0.16,"(0.08, 0.28)"
